state,name_state,mun,name_mun,population,index_raw,grade,index_norm,index_rank
25,Sinaloa,25007,Choix,29334,53.3869684,3 Medium,0.835965625,977
25,Sinaloa,25008,Elota,55339,55.81498471,2 Low,0.873984981,1603
25,Sinaloa,25009,Escuinapa,59988,56.43021279,2 Low,0.883618597,1777
25,Sinaloa,25010,El Fuerte,96593,55.54283669,2 Low,0.869723522,1532
25,Sinaloa,25011,Guasave,289370,57.4289427,1 Very low,0.899257317,2026
25,Sinaloa,25012,Mazatlán,501441,59.69996426,1 Very low,0.934818354,2383
25,Sinaloa,25013,Mocorito,40358,55.29155962,2 Low,0.865788873,1468
25,Sinaloa,25014,Rosario,52345,55.84904966,2 Low,0.874518391,1612
25,Sinaloa,25015,Salvador Alvarado,79492,59.13579025,1 Very low,0.925984175,2335
25,Sinaloa,25016,San Ignacio,19505,54.62315087,2 Low,0.855322522,1288
25,Sinaloa,25017,Sinaloa,78670,53.48603043,3 Medium,0.837516799,1008
25,Sinaloa,25018,Navolato,149122,56.69042426,1 Very low,0.887693146,1849
26,Sonora,26001,Aconchi,2563,57.17587277,1 Very low,0.895294594,1961
26,Sonora,26002,Agua Prieta,91929,58.63212027,1 Very low,0.918097404,2267
26,Sonora,26003,Alamos,24976,53.43643186,3 Medium,0.836740154,996
26,Sonora,26004,Altar,9492,57.25491611,1 Very low,0.896532303,1980
26,Sonora,26005,Arivechi,1177,56.7328167,1 Very low,0.888356953,1865
26,Sonora,26006,Arizpe,2788,57.22584757,1 Very low,0.89607713,1973
26,Sonora,26007,Atil,626,57.67987902,1 Very low,0.903186631,2088
26,Sonora,26008,Bacadéhuachi,979,56.57577857,1 Very low,0.885897954,1826
26,Sonora,26009,Bacanora,759,56.47377885,2 Low,0.884300781,1793
26,Sonora,26010,Bacerac,1221,56.08340546,2 Low,0.878188077,1677
26,Sonora,26011,Bacoachi,1475,57.22584106,1 Very low,0.896077028,1972
26,Sonora,26012,Bácum,23151,55.85004691,2 Low,0.874534007,1613
26,Sonora,26013,Banámichi,1825,58.3416456,1 Very low,0.913548975,2217
26,Sonora,26014,Baviácora,3191,57.69600534,1 Very low,0.903439147,2095
26,Sonora,26015,Bavispe,1169,57.09094386,1 Very low,0.893964726,1941
26,Sonora,26016,Benjamín Hill,4988,57.40744071,1 Very low,0.898920626,2021
26,Sonora,26017,Caborca,89122,57.93844846,1 Very low,0.907235469,2148
26,Sonora,26018,Cajeme,436484,59.6178883,1 Very low,0.933533159,2376
26,Sonora,26019,Cananea,39451,59.67506345,1 Very low,0.934428442,2380
26,Sonora,26020,Carbó,4946,56.15363247,2 Low,0.879287734,1701
26,Sonora,26021,La Colorada,1848,56.50228551,2 Low,0.884747155,1801
26,Sonora,26022,Cucurpe,863,56.13481824,2 Low,0.878993129,1696
26,Sonora,26023,Cumpas,5829,58.66222957,1 Very low,0.918568873,2273
26,Sonora,26024,Divisaderos,753,57.66895795,1 Very low,0.903015622,2082
26,Sonora,26025,Empalme,51431,58.5098275,1 Very low,0.916182469,2243
26,Sonora,26026,Etchojoa,61309,55.01033461,2 Low,0.861385281,1392
26,Sonora,26027,Fronteras,9041,59.05135822,1 Very low,0.924662086,2326
26,Sonora,26028,Granados,1009,57.97045554,1 Very low,0.907736655,2156
26,Sonora,26029,Guaymas,156863,58.51913291,1 Very low,0.916328179,2245
26,Sonora,26030,Hermosillo,936263,60.44375386,1 Very low,0.946465064,2440
26,Sonora,26031,Huachinera,1186,56.55340976,1 Very low,0.88554769,1817
26,Sonora,26032,Huásabas,888,58.08765525,1 Very low,0.909571839,2173
26,Sonora,26033,Huatabampo,77682,56.19929424,2 Low,0.880002734,1714
26,Sonora,26034,Huépac,943,58.3401721,1 Very low,0.913525902,2216
26,Sonora,26035,Imuris,12536,57.83316989,1 Very low,0.905586953,2126
26,Sonora,26036,Magdalena,33049,59.56835074,1 Very low,0.93275747,2372
26,Sonora,26037,Mazatán,1101,57.15254379,1 Very low,0.894929295,1956
26,Sonora,26038,Moctezuma,5173,58.62205378,1 Very low,0.917939776,2264
26,Sonora,26039,Naco,5774,58.4678342,1 Very low,0.915524912,2237
26,Sonora,26040,Nácori Chico,1531,54.84497563,2 Low,0.858795989,1348
26,Sonora,26041,Nacozari de García,14369,60.15600543,1 Very low,0.941959324,2428
26,Sonora,26042,Navojoa,164387,57.94197484,1 Very low,0.907290687,2149
26,Sonora,26043,Nogales,264782,59.02241676,1 Very low,0.924208903,2324
26,Sonora,26044,Ónavas,365,57.21117924,1 Very low,0.895847445,1968
26,Sonora,26045,Opodepe,2438,55.4563267,2 Low,0.868368896,1513
26,Sonora,26046,Oquitoa,496,57.93451517,1 Very low,0.907173879,2145
26,Sonora,26047,Pitiquito,9122,57.56640205,1 Very low,0.90140974,2062
26,Sonora,26048,Puerto Peñasco,62689,58.63921462,1 Very low,0.918208491,2269
26,Sonora,26049,Quiriego,3090,49.44108495,4 High,0.774178582,279
26,Sonora,26050,Rayón,1496,56.27904204,2 Low,0.881251473,1737
26,Sonora,26051,Rosario,4830,54.34442347,3 Medium,0.850958039,1216
26,Sonora,26052,Sahuaripa,5257,56.52261407,2 Low,0.885065472,1806
26,Sonora,26053,San Felipe de Jesús,369,57.98489908,1 Very low,0.907962821,2161
26,Sonora,26054,San Javier,537,57.53867648,1 Very low,0.900975596,2053
26,Sonora,26055,San Luis Río Colorado,199021,58.53364548,1 Very low,0.916555425,2248
26,Sonora,26056,San Miguel de Horcasitas,10729,54.11632547,3 Medium,0.847386342,1157
26,Sonora,26057,San Pedro de la Cueva,1458,56.60275644,1 Very low,0.88632039,1832
26,Sonora,26058,Santa Ana,16203,58.99520985,1 Very low,0.923782881,2320
26,Sonora,26059,Santa Cruz,1835,56.73901548,1 Very low,0.888454017,1866
26,Sonora,26060,Sáric,2058,55.37840923,2 Low,0.867148817,1487
26,Sonora,26061,Soyopa,1368,55.93018614,2 Low,0.875788876,1638
26,Sonora,26062,Suaqui Grande,1114,56.56874223,1 Very low,0.885787775,1822
26,Sonora,26063,Tepache,1178,57.21701998,1 Very low,0.895938902,1969
26,Sonora,26064,Trincheras,1381,56.44950537,2 Low,0.883920692,1783
26,Sonora,26065,Tubutama,1473,55.94143438,2 Low,0.875965007,1641
26,Sonora,26066,Ures,8548,57.35413621,1 Very low,0.898085952,2007
26,Sonora,26067,Villa Hidalgo,1429,57.50087084,1 Very low,0.900383612,2041
26,Sonora,26068,Villa Pesqueira,1043,56.59460078,1 Very low,0.886192684,1830
26,Sonora,26069,Yécora,4793,53.18762101,3 Medium,0.832844123,926
26,Sonora,26070,General Plutarco Elías Calles,13627,57.53339376,1 Very low,0.900892876,2051
26,Sonora,26071,Benito Juárez,21692,56.85479635,1 Very low,0.890266985,1885
26,Sonora,26072,San Ignacio Río Muerto,14279,55.37436067,2 Low,0.867085422,1485
27,Tabasco,27001,Balancán,58524,53.96582007,3 Medium,0.845029637,1127
27,Tabasco,27002,Cárdenas,243229,55.97417244,2 Low,0.87647764,1651
27,Tabasco,27003,Centla,107731,54.03598675,3 Medium,0.846128349,1140
27,Tabasco,27004,Centro,683607,58.73058819,1 Very low,0.919639274,2284
27,Tabasco,27005,Comalcalco,214877,56.32858257,2 Low,0.882027209,1757
27,Tabasco,27006,Cunduacán,137257,55.47096921,2 Low,0.868598177,1515
27,Tabasco,27007,Emiliano Zapata,32181,57.27544943,1 Very low,0.896853826,1982
27,Tabasco,27008,Huimanguillo,190885,54.20232119,3 Medium,0.848732915,1183
27,Tabasco,27009,Jalapa,37749,55.50791974,2 Low,0.869176771,1524
27,Tabasco,27010,Jalpa de Méndez,91185,56.33212084,2 Low,0.882082614,1759
27,Tabasco,27011,Jonuta,30798,53.31799496,3 Medium,0.834885597,963
27,Tabasco,27012,Macuspana,158601,54.32942388,3 Medium,0.850723166,1208
27,Tabasco,27013,Nacajuca,150300,57.7795397,1 Very low,0.904747178,2116
27,Tabasco,27014,Paraíso,96741,57.57745107,1 Very low,0.901582752,2065
27,Tabasco,27015,Tacotalpa,47905,54.32755676,3 Medium,0.85069393,1206
27,Tabasco,27016,Teapa,58718,55.54970622,2 Low,0.869831089,1538
27,Tabasco,27017,Tenosique,62310,54.73495845,2 Low,0.857073273,1320
28,Tamaulipas,28001,Abasolo,9822,56.32805045,2 Low,0.882018877,1756
28,Tamaulipas,28002,Aldama,28725,56.15519175,2 Low,0.87931215,1702
28,Tamaulipas,28003,Altamira,269790,58.987793,1 Very low,0.923666744,2319
28,Tamaulipas,28004,Antiguo Morelos,8850,54.49283969,3 Medium,0.853282031,1248
28,Tamaulipas,28005,Burgos,4256,55.06290007,2 Low,0.862208383,1413
28,Tamaulipas,28006,Bustamante,7542,48.44442173,5 Very high,0.758572223,181
28,Tamaulipas,28007,Camargo,16546,57.28344793,1 Very low,0.896979072,1986
28,Tamaulipas,28008,Casas,4143,51.77997559,4 High,0.810802354,607
28,Tamaulipas,28009,Ciudad Madero,205933,60.45927865,1 Very low,0.946708161,2443
28,Tamaulipas,28010,Cruillas,1671,54.32848922,3 Medium,0.850708531,1207
28,Tamaulipas,28011,Gómez Farías,8288,54.975243,2 Low,0.860835795,1380
28,Tamaulipas,28012,González,41470,55.67004334,2 Low,0.871715401,1566
28,Tamaulipas,28013,Güémez,15032,55.03965089,2 Low,0.861844333,1404
28,Tamaulipas,28014,Guerrero,3803,55.85986715,2 Low,0.874687778,1618
28,Tamaulipas,28015,Gustavo Díaz Ordaz,15677,57.42901879,1 Very low,0.899258509,2027
28,Tamaulipas,28016,Hidalgo,17012,55.65651814,2 Low,0.871503615,1561
28,Tamaulipas,28017,Jaumave,15994,55.32066394,2 Low,0.866244606,1476
28,Tamaulipas,28018,Jiménez,6375,56.075429,2 Low,0.878063177,1674
28,Tamaulipas,28019,Llera,14645,54.39371286,3 Medium,0.851729842,1225
28,Tamaulipas,28020,Mainero,2048,55.35175695,2 Low,0.866731479,1478
28,Tamaulipas,28021,El Mante,106144,58.01498497,1 Very low,0.908433924,2164
28,Tamaulipas,28022,Matamoros,541979,58.26485853,1 Very low,0.912346596,2200
28,Tamaulipas,28023,Méndez,4280,53.70193721,3 Medium,0.840897598,1058
28,Tamaulipas,28024,Mier,6385,58.58503035,1 Very low,0.917360041,2259
28,Tamaulipas,28025,Miguel Alemán,26237,58.386464,1 Very low,0.914250768,2227
28,Tamaulipas,28026,Miquihuana,3704,50.62351346,4 High,0.792693767,417
28,Tamaulipas,28027,Nuevo Laredo,425058,58.93668254,1 Very low,0.922866425,2313
28,Tamaulipas,28028,Nuevo Morelos,3810,55.75647814,2 Low,0.87306885,1589
28,Tamaulipas,28029,Ocampo,13190,55.28707202,2 Low,0.865718603,1466
28,Tamaulipas,28030,Padilla,13618,56.48472401,2 Low,0.884472167,1796
28,Tamaulipas,28031,Palmillas,1917,53.82771641,3 Medium,0.842867126,1098
28,Tamaulipas,28032,Reynosa,704767,58.77434593,1 Very low,0.920324459,2293
28,Tamaulipas,28033,Río Bravo,132484,57.68039589,1 Very low,0.903194724,2090
28,Tamaulipas,28034,San Carlos,7411,52.93247014,3 Medium,0.828848815,860
28,Tamaulipas,28035,San Fernando,51405,56.34894408,2 Low,0.882346042,1761
28,Tamaulipas,28036,San Nicolás,926,43.87734085,5 Very high,0.687058093,42
28,Tamaulipas,28037,Soto la Marina,23673,55.07405399,2 Low,0.862383037,1420
28,Tamaulipas,28038,Tampico,297562,60.11114213,1 Very low,0.941256827,2426
28,Tamaulipas,28039,Tula,28230,53.70815413,3 Medium,0.840994947,1061
28,Tamaulipas,28040,Valle Hermoso,60055,57.53907071,1 Very low,0.900981769,2055
28,Tamaulipas,28041,Victoria,349688,59.5270115,1 Very low,0.932110155,2368
28,Tamaulipas,28042,Villagrán,5361,54.69354886,2 Low,0.856424857,1310
28,Tamaulipas,28043,Xicoténcatl,22229,57.33519582,1 Very low,0.897789372,1997
29,Tlaxcala,29001,Amaxac de Guerrero,11403,58.89170256,1 Very low,0.922162101,2309
29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,16003,57.89332084,1 Very low,0.906528833,2141
29,Tlaxcala,29003,Atlangatepec,7087,55.0604291,2 Low,0.862169691,1412
29,Tlaxcala,29004,Atltzayanca,18111,54.63318872,2 Low,0.855479701,1290
29,Tlaxcala,29005,Apizaco,80725,59.41465983,1 Very low,0.930350884,2359
29,Tlaxcala,29006,Calpulalpan,51172,57.81794195,1 Very low,0.905348504,2122
29,Tlaxcala,29007,El Carmen Tequexquitla,17332,55.21145992,2 Low,0.864534623,1447
29,Tlaxcala,29008,Cuapiaxtla,16222,56.47602471,2 Low,0.884335948,1795
29,Tlaxcala,29009,Cuaxomulco,5928,56.46191933,2 Low,0.884115077,1788
29,Tlaxcala,29010,Chiautempan,73215,58.27347058,1 Very low,0.912481449,2203
29,Tlaxcala,29011,Muñoz de Domingo Arenas,4755,56.54388197,1 Very low,0.885398498,1815
29,Tlaxcala,29012,Españita,9416,55.64133154,2 Low,0.871265814,1559
29,Tlaxcala,29013,Huamantla,98764,57.07895672,1 Very low,0.893777024,1937
29,Tlaxcala,29014,Hueyotlipan,15190,56.57192727,1 Very low,0.885837648,1824
29,Tlaxcala,29015,Ixtacuixtla de Mariano Matamoros,38970,56.91707184,1 Very low,0.891242132,1898
29,Tlaxcala,29016,Ixtenco,7504,57.53890753,1 Very low,0.900979213,2054
29,Tlaxcala,29017,Mazatecochco de José María Morelos,11592,56.17888516,2 Low,0.879683156,1709
29,Tlaxcala,29018,Contla de Juan Cuamatzi,38579,57.35456929,1 Very low,0.898092733,2008
29,Tlaxcala,29019,Tepetitla de Lardizábal,22274,57.93840345,1 Very low,0.907234764,2147
29,Tlaxcala,29020,Sanctórum de Lázaro Cárdenas,9432,57.21796346,1 Very low,0.895953676,1970
29,Tlaxcala,29021,Nanacamilpa de Mariano Arista,18686,57.33133279,1 Very low,0.897728882,1996
29,Tlaxcala,29022,Acuamanala de Miguel Hidalgo,6432,56.96652405,1 Very low,0.892016485,1914
29,Tlaxcala,29023,Natívitas,26309,56.11351609,2 Low,0.878659567,1684
29,Tlaxcala,29024,Panotla,28357,57.94610546,1 Very low,0.907355366,2150
29,Tlaxcala,29025,San Pablo del Monte,82688,56.94658892,1 Very low,0.891704328,1903
29,Tlaxcala,29026,Santa Cruz Tlaxcala,24116,58.09290394,1 Very low,0.909654026,2175
29,Tlaxcala,29027,Tenancingo,12974,57.54641787,1 Very low,0.901096815,2058
29,Tlaxcala,29028,Teolocholco,25257,57.35282864,1 Very low,0.898065477,2005
29,Tlaxcala,29029,Tepeyanco,13328,57.10560716,1 Very low,0.894194333,1947
29,Tlaxcala,29030,Terrenate,15475,55.41805849,2 Low,0.867769669,1500
29,Tlaxcala,29031,Tetla de la Solidaridad,35284,58.26009397,1 Very low,0.91227199,2197
29,Tlaxcala,29032,Tetlatlahuca,13561,56.92110039,1 Very low,0.891305214,1899
29,Tlaxcala,29033,Tlaxcala,99896,60.16439803,1 Very low,0.942090741,2429
29,Tlaxcala,29034,Tlaxco,45438,55.67877649,2 Low,0.87185215,1570
29,Tlaxcala,29035,Tocatlán,6294,57.77178405,1 Very low,0.904625736,2113
29,Tlaxcala,29036,Totolac,22529,58.46278847,1 Very low,0.915445903,2236
29,Tlaxcala,29037,Ziltlaltépec de Trinidad Sánchez Santos,9207,54.39490113,3 Medium,0.851748449,1226
29,Tlaxcala,29038,Tzompantepec,18006,58.10912106,1 Very low,0.909907964,2177
29,Tlaxcala,29039,Xaloztoc,25607,57.14982575,1 Very low,0.894886734,1954
29,Tlaxcala,29040,X4 Highcan,10601,56.13428706,2 Low,0.878984812,1695
29,Tlaxcala,29041,Papalotla de Xicohténcatl,33499,58.08673886,1 Very low,0.90955749,2172
29,Tlaxcala,29042,Xicohtzinco,14197,58.96333807,1 Very low,0.923283813,2317
29,Tlaxcala,29043,Yauhquemehcan,42242,58.81167002,1 Very low,0.920908903,2300
29,Tlaxcala,29044,Zacatelco,45717,58.37060591,1 Very low,0.914002453,2223
29,Tlaxcala,29045,Benito Juárez,6211,58.14928937,1 Very low,0.910536944,2181
29,Tlaxcala,29046,Emiliano Zapata,4951,54.50665942,3 Medium,0.853498428,1253
29,Tlaxcala,29047,Lázaro Cárdenas,3534,55.74080153,2 Low,0.872823376,1587
29,Tlaxcala,29048,La Magdalena Tlaltelulco,19036,58.75720098,1 Very low,0.920055993,2289
29,Tlaxcala,29049,San Damián Texóloc,5884,59.05397274,1 Very low,0.924703026,2327
29,Tlaxcala,29050,San Francisco Tetlanohcan,11761,57.65329022,1 Very low,0.902770287,2077
29,Tlaxcala,29051,San Jerónimo Zacualpan,4092,57.11901603,1 Very low,0.894404297,1950
29,Tlaxcala,29052,San José Teacalco,6436,56.81163964,1 Very low,0.889591211,1876
29,Tlaxcala,29053,San Juan Huactzinco,7688,58.34220322,1 Very low,0.913557706,2219
29,Tlaxcala,29054,San Lorenzo Axocomanitla,5689,59.00895917,1 Very low,0.923998176,2322
29,Tlaxcala,29055,San Lucas Tecopilco,3077,56.32195713,2 Low,0.881923464,1751
29,Tlaxcala,29056,Santa Ana Nopalucan,7952,58.15592359,1 Very low,0.910640826,2183
29,Tlaxcala,29057,Santa Apolonia Teacalco,4636,57.04833461,1 Very low,0.893297524,1927
29,Tlaxcala,29058,Santa Catarina Ayometla,9463,58.19528276,1 Very low,0.911257136,2189
29,Tlaxcala,29059,Santa Cruz Quilehtla,7750,57.43555583,1 Very low,0.89936087,2029
29,Tlaxcala,29060,Santa Isabel Xiloxoxtla,5443,58.53915239,1 Very low,0.916641656,2250
30,Veracruz de Ignacio de la Llave,30001,Acajete,9701,53.0621822,3 Medium,0.830879925,896
30,Veracruz de Ignacio de la Llave,30002,Acatlán,3441,54.38113068,3 Medium,0.851532823,1221
30,Veracruz de Ignacio de la Llave,30003,Acayucan,80815,54.97172453,2 Low,0.860780701,1378
30,Veracruz de Ignacio de la Llave,30004,Actopan,41742,54.98643493,2 Low,0.861011045,1385
30,Veracruz de Ignacio de la Llave,30005,Acula,5253,51.8152532,4 High,0.811354753,611
30,Veracruz de Ignacio de la Llave,30006,Acultzingo,23100,51.15897619,4 High,0.801078368,501
30,Veracruz de Ignacio de la Llave,30007,Camarón de Tejeda,6538,53.05883717,3 Medium,0.830827547,895
30,Veracruz de Ignacio de la Llave,30008,Alpatláhuac,10338,51.46288085,4 High,0.805837092,546
30,Veracruz de Ignacio de la Llave,30009,4 High Lucero de Gutiérrez Barrios,28184,54.63709168,2 Low,0.855540816,1292
30,Veracruz de Ignacio de la Llave,30010,4 Hightonga,64234,53.0061861,3 Medium,0.830003104,880
30,Veracruz de Ignacio de la Llave,30011,Alvarado,57035,57.56045973,1 Very low,0.901316691,2061
30,Veracruz de Ignacio de la Llave,30012,Amatitlán,7866,53.20763497,3 Medium,0.833157513,935
30,Veracruz de Ignacio de la Llave,30013,Naranjos Amatlán,26843,56.96756329,1 Very low,0.892032758,1915
30,Veracruz de Ignacio de la Llave,30014,Amatlán de los Reyes,46955,55.48330272,2 Low,0.868791303,1517
30,Veracruz de Ignacio de la Llave,30015,Angel R. Cabada,33839,53.90989813,3 Medium,0.844153977,1119
30,Veracruz de Ignacio de la Llave,30016,La Antigua,28682,57.84293255,1 Very low,0.905739822,2131
30,Veracruz de Ignacio de la Llave,30017,Apazapan,4709,55.69399239,2 Low,0.87209041,1576
30,Veracruz de Ignacio de la Llave,30018,Aquila,1978,49.78171156,4 High,0.779512321,321
30,Veracruz de Ignacio de la Llave,30019,Astacinga,6909,49.16951246,4 High,0.769926135,253
30,Veracruz de Ignacio de la Llave,30020,Atlahuilco,11577,48.28134151,5 Very high,0.756018614,172
30,Veracruz de Ignacio de la Llave,30021,Atoyac,23461,55.03746152,2 Low,0.86181005,1403
30,Veracruz de Ignacio de la Llave,30022,Atzacan,22651,53.15835085,3 Medium,0.832385792,917
30,Veracruz de Ignacio de la Llave,30023,Atzalan,49180,51.58128145,4 High,0.80769108,564
30,Veracruz de Ignacio de la Llave,30024,Tlaltetela,16485,53.01802648,3 Medium,0.830188508,884
30,Veracruz de Ignacio de la Llave,30025,Ayahualulco,27217,49.62229284,4 High,0.777016045,302
30,Veracruz de Ignacio de la Llave,30026,Banderilla,25993,58.39170628,1 Very low,0.914332855,2230
30,Veracruz de Ignacio de la Llave,30027,Benito Juárez,16120,48.9790002,4 High,0.766942978,234
30,Veracruz de Ignacio de la Llave,30028,Boca del Río,144550,59.9383548,1 Very low,0.938551218,2411
30,Veracruz de Ignacio de la Llave,30029,Calcahualco,13701,50.29822672,4 High,0.787600229,384
30,Veracruz de Ignacio de la Llave,30030,Camerino Z. Mendoza,41835,55.9229699,2 Low,0.875675879,1637
30,Veracruz de Ignacio de la Llave,30031,Carrillo Puerto,18888,50.70520312,4 High,0.793972913,434
30,Veracruz de Ignacio de la Llave,30032,Catemaco,49451,54.13134228,3 Medium,0.847621484,1162
30,Veracruz de Ignacio de la Llave,30033,Cazones de Herrera,24421,51.74666957,4 High,0.810280828,603
30,Veracruz de Ignacio de la Llave,30034,Cerro Azul,25011,57.3423393,1 Very low,0.897901229,2000
30,Veracruz de Ignacio de la Llave,30035,Citlaltépetl,11165,53.19680084,3 Medium,0.832987866,930
30,Veracruz de Ignacio de la Llave,30036,Coacoatzintla,11018,54.86330379,2 Low,0.859082983,1355
30,Veracruz de Ignacio de la Llave,30037,Coahuitlán,8176,49.3695835,4 High,0.773058969,268
30,Veracruz de Ignacio de la Llave,30038,Coatepec,93911,57.65735202,1 Very low,0.90283389,2079
30,Veracruz de Ignacio de la Llave,30039,Coatzacoalcos,310698,58.7811577,1 Very low,0.920431122,2294
30,Veracruz de Ignacio de la Llave,30040,Coatzintla,55016,57.05676989,1 Very low,0.893429609,1931
30,Veracruz de Ignacio de la Llave,30041,Coetzala,2355,47.74511256,5 Very high,0.747622015,143
30,Veracruz de Ignacio de la Llave,30042,Colipa,5743,51.45201401,4 High,0.805666932,542
30,Veracruz de Ignacio de la Llave,30043,Comapa,19876,50.14579715,4 High,0.785213394,365
30,Veracruz de Ignacio de la Llave,30044,Córdoba,204721,57.73415822,1 Very low,0.904036568,2105
30,Veracruz de Ignacio de la Llave,30045,Cosamaloapan de Carpio,54737,55.86502235,2 Low,0.874768501,1620
30,Veracruz de Ignacio de la Llave,30046,Cosautlán de Carvajal,16167,52.83148914,3 Medium,0.827267593,833
30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,59471,52.61097513,4 High,0.82381465,785
30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,130903,56.70425278,1 Very low,0.887909682,1854
30,Veracruz de Ignacio de la Llave,30049,Cotaxtla,22050,53.54980894,3 Medium,0.838515481,1022
30,Veracruz de Ignacio de la Llave,30050,Coxquihui,16333,47.09405154,5 Very high,0.737427305,109
30,Veracruz de Ignacio de la Llave,30051,Coyutla,23096,50.95030674,4 High,0.797810895,476
30,Veracruz de Ignacio de la Llave,30052,Cuichapa,11869,54.50674014,3 Medium,0.853499692,1254
30,Veracruz de Ignacio de la Llave,30053,Cuitláhuac,28075,56.06129899,2 Low,0.87784192,1669
30,Veracruz de Ignacio de la Llave,30054,Chacaltianguis,11461,53.85432749,3 Medium,0.843283818,1104
30,Veracruz de Ignacio de la Llave,30055,Chalma,13527,50.65194704,4 High,0.793138997,425
30,Veracruz de Ignacio de la Llave,30056,Chiconamel,6610,50.3500133,4 High,0.788411135,389
30,Veracruz de Ignacio de la Llave,30057,Chiconquiaco,13881,51.00616717,4 High,0.798685591,484
30,Veracruz de Ignacio de la Llave,30058,Chicontepec,53858,52.07798265,4 High,0.81546873,664
30,Veracruz de Ignacio de la Llave,30059,Chinameca,22638,54.17653476,3 Medium,0.848329135,1174
30,Veracruz de Ignacio de la Llave,30060,Chinampa de Gorostiza,16283,52.10240649,4 High,0.815851173,671
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,81080,52.46869538,4 High,0.821586748,748
30,Veracruz de Ignacio de la Llave,30062,Chocamán,20839,53.88009072,3 Medium,0.843687234,1111
30,Veracruz de Ignacio de la Llave,30063,Chontla,13359,52.29702942,4 High,0.818898698,724
30,Veracruz de Ignacio de la Llave,30064,Chumatlán,4008,45.94468276,5 Very high,0.71942979,77
30,Veracruz de Ignacio de la Llave,30065,Emiliano Zapata,85489,57.91809846,1 Very low,0.906916816,2144
30,Veracruz de Ignacio de la Llave,30066,Espinal,26830,50.94057573,4 High,0.797658521,473
30,Veracruz de Ignacio de la Llave,30067,Filomeno Mata,19179,48.85444404,4 High,0.764992602,220
30,Veracruz de Ignacio de la Llave,30068,Fortín,66372,57.60261043,1 Very low,0.901976712,2068
30,Veracruz de Ignacio de la Llave,30069,Gutiérrez Zamora,24085,54.86752352,2 Low,0.859149058,1357
30,Veracruz de Ignacio de la Llave,30070,Hidalgotitlán,18275,49.70196568,4 High,0.778263611,312
30,Veracruz de Ignacio de la Llave,30071,Huatusco,59920,54.86561465,2 Low,0.859119168,1356
30,Veracruz de Ignacio de la Llave,30072,Huayacocotla,21796,52.33859527,4 High,0.819549561,731
30,Veracruz de Ignacio de la Llave,30073,Hueyapan de Ocampo,41670,52.47860684,4 High,0.821741947,751
30,Veracruz de Ignacio de la Llave,30074,Huiloapan de Cuauhtémoc,7293,55.61901033,2 Low,0.870916295,1554
30,Veracruz de Ignacio de la Llave,30075,Ignacio de la Llave,16525,51.60372421,4 High,0.808042503,567
30,Veracruz de Ignacio de la Llave,30076,Ilamatlán,13377,45.6066668,5 Very high,0.71413693,66
30,Veracruz de Ignacio de la Llave,30077,Isla,42807,55.04260454,2 Low,0.861890583,1406
30,Veracruz de Ignacio de la Llave,30078,Ixcatepec,12379,50.87360371,4 High,0.796609832,466
30,Veracruz de Ignacio de la Llave,30079,Ixhuacán de los Reyes,11387,52.16144536,4 High,0.81677564,689
30,Veracruz de Ignacio de la Llave,30080,Ixhuatlán del Café,23132,53.3038973,3 Medium,0.834664847,959
30,Veracruz de Ignacio de la Llave,30081,Ixhuatlancillo,27295,55.23277395,2 Low,0.864868371,1452
30,Veracruz de Ignacio de la Llave,30082,Ixhuatlán del Sureste,15831,55.0801602,2 Low,0.862478652,1423
30,Veracruz de Ignacio de la Llave,30083,Ixhuatlán de Madero,50836,49.87637966,4 High,0.780994691,334
30,Veracruz de Ignacio de la Llave,30084,Ixmatlahuacan,5574,52.85177443,3 Medium,0.827585232,838
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlán,74004,56.72869612,1 Very low,0.88829243,1862
30,Veracruz de Ignacio de la Llave,30086,Jalacingo,46794,53.20189097,3 Medium,0.83306757,932
30,Veracruz de Ignacio de la Llave,30087,Xalapa,488531,59.30883457,1 Very low,0.928693808,2352
30,Veracruz de Ignacio de la Llave,30088,Jalcomulco,5054,54.0916139,3 Medium,0.846999393,1151
30,Veracruz de Ignacio de la Llave,30089,Jáltipan,38669,55.31515139,2 Low,0.866158287,1472
30,Veracruz de Ignacio de la Llave,30090,Jamapa,11132,54.41431808,3 Medium,0.852052491,1233
30,Veracruz de Ignacio de la Llave,30091,Jesús Carranza,28524,51.96864383,4 High,0.813756636,643
30,Veracruz de Ignacio de la Llave,30092,Xico,39623,55.30593003,2 Low,0.866013894,1469
30,Veracruz de Ignacio de la Llave,30093,Jilotepec,16585,54.74238565,2 Low,0.857189573,1323
30,Veracruz de Ignacio de la Llave,30094,Juan Rodríguez Clara,38367,54.19228298,3 Medium,0.848575731,1181
30,Veracruz de Ignacio de la Llave,30095,Juchique de Ferrer,15059,52.47031548,4 High,0.821612116,749
30,Veracruz de Ignacio de la Llave,30096,Landero y Coss,1543,54.55347285,3 Medium,0.854231461,1271
30,Veracruz de Ignacio de la Llave,30097,Lerdo de Tejada,19123,57.56790647,1 Very low,0.901433297,2063
